gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1998679628,861e6afe-f762-11e1-a439-00145eb45e9a,551292ca-1e81-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,"W. [West] Cambridge, Alewife Brook",Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,30,6,1861,5289461,5289461,PRESERVED_SPECIMEN,GH,GH,barcode-00666088,,,,CC_BY_4_0,President and Fellows of Harvard College,W. Boott,,,11/13/2019 16:14,StillImage,
1931132095,d415c253-4d61-4459-9d25-4015b9084fb0,ee0a80c1-0397-4cc2-9363-39797dc07a9b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,,Delaware,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,39.158168,-75.524368,9240.0,,,,,,###############################################################################################################################################################################################################################################################,,6,1861,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,752395,s.n.,S. G. Smith,12/31/1996 16:00,CC0_1_0,The New York Botanical Garden,W. M. Canby,,,1/4/2020 11:24,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1998694763,861e6afe-f762-11e1-a439-00145eb45e9a,58929b52-1e81-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,Medford,Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,,,1862,5289461,5289461,PRESERVED_SPECIMEN,GH,GH,barcode-00666091,,,,CC_BY_4_0,President and Fellows of Harvard College,W. Boott,,,11/13/2019 16:14,StillImage,
1851652473,17d312c2-9ab3-4aca-a383-6af5fb79dca0,urn:catalog:BUF:Botany:65292,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,Linnaeus,US,",, Niagara Falls,",New York,present,,6868c999-a2f9-4728-87a5-e7a43a35f420,,,,,,,,,###############################################################################################################################################################################################################################################################,,,1863,5289461,5289461,PRESERVED_SPECIMEN,BUF,Botany,65292,,,,CC0_1_0,,"Day, David Fisher",,NATIVE,11/13/2019 8:34,,
1930833812,d415c253-4d61-4459-9d25-4015b9084fb0,d8e76167-9f93-49c2-98f4-f224a77ab9fa,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,Near Wilmington.,Delaware,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,39.745947,-75.546589,6472.0,,,,,,###############################################################################################################################################################################################################################################################,,6,1865,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432365,s.n.,,,CC0_1_0,The New York Botanical Garden,W. M. Canby,,,1/4/2020 11:25,StillImage,
1929002556,d415c253-4d61-4459-9d25-4015b9084fb0,5753c999-949d-4e5c-a544-9603f7b7be98,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,,Delaware,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,39.578328,-75.638982,14542.0,,,,,,###############################################################################################################################################################################################################################################################,,6,1865,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02434073,s.n.,,,CC0_1_0,The New York Botanical Garden,Collector unknown,,,1/4/2020 11:24,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1322308351,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e1e4288d-04ed-42cd-a49f-29009a5ed71a,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,L.,US,,,,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,,6,1865,5289461,5289461,PRESERVED_SPECIMEN,US,Botany,19367,s.n.,,,CC0_1_0,,Collector unknown,,,1/15/2020 5:05,,
1988920060,c8d12f8a-7e39-4e2c-92d7-825d590ad15b,5616798b-f708-43d5-9e31-5403cb021018,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,,US,Onondaga Lake,New York,,,174c6da2-e002-42fe-9f56-2f9d670240f4,,,,,,,,,###############################################################################################################################################################################################################################################################,,7,1867,5289461,5289461,PRESERVED_SPECIMEN,MICH,Angiosperms,1207450,,,,CC_BY_NC_4_0,,L.N. Cowles,,,12/30/2019 7:35,StillImage,RECORDED_DATE_MISMATCH
1931322001,d415c253-4d61-4459-9d25-4015b9084fb0,fb818cc8-3ce7-455f-9d8e-ef975008548a,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,New Durham.,New Hampshire,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,27,6,1868,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432391,s.n.,,,CC0_1_0,The New York Botanical Garden,W. H. Leggett,,,1/4/2020 11:24,,
1228310656,90c853e6-56bd-480b-8e8f-6285c3f8d42b,5b328f2c-4b8a-4bee-858b-33a9c4181931,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,Sellersville,Pennsylvania,,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,40.353993,-75.304898,,,,,,,###############################################################################################################################################################################################################################################################,,,1868,5289461,5289461,PRESERVED_SPECIMEN,F,Botany,V0283739F,s.n.,,,CC0_1_0,The Field Museum of Natural History,C. D. Fretz,,,11/13/2019 12:35,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
